
BOLSIG+ version: 12/2017
Collision input data:
--------------------------------------------------
N2                                                              
 
 
 
Angular frequency / N (m3/s)               0.000    
Cosine of E-B field angle                  0.000    
Gas temperature (K)                        400.0    
Excitation temperature (K)                 400.0    
Transition energy (eV)                     0.000    
Ionization degree                         0.1000E-03
Plasma density (1/m3)                     0.1000E+20
Ion charge parameter                       0.000    
Ion/neutral mass ratio                     1.000    
e-e momentum effects                       1.000    
Energy sharing                             1.000    
Growth model                               1.000    
Maxwellian mean energy (eV)                0.000    
# of grid points                           100.0    
Precision                                 0.1000E-09
Convergence                               0.1000E-04
Maximum # of iterations                    2000.    
Mole fraction N2                           1.000    
 
 
C7    N2    Excitation    1.70 eV                               
E/N (Td)	Rate coefficient (m3/s)
0.1000	0.000
0.4287	0.7054E-23
1.415	0.7066E-20
3.058	0.1003E-18
5.359	0.5454E-18
8.317	0.1882E-17
11.93	0.4953E-17
16.20	0.1094E-16
21.13	0.2128E-16
26.72	0.3762E-16
32.97	0.6226E-16
39.87	0.9710E-16
47.43	0.1439E-15
55.64	0.2028E-15
64.52	0.2733E-15
74.05	0.3498E-15
84.24	0.4264E-15
95.08	0.4942E-15
106.6	0.5500E-15
118.7	0.5916E-15
131.6	0.6174E-15
145.0	0.6299E-15
159.2	0.6337E-15
174.0	0.6300E-15
189.4	0.6211E-15
205.5	0.6080E-15
222.3	0.5929E-15
239.7	0.5760E-15
257.8	0.5583E-15
276.5	0.5400E-15
295.9	0.5216E-15
315.9	0.5033E-15
336.7	0.4850E-15
358.0	0.4672E-15
380.0	0.4498E-15
402.7	0.4331E-15
426.1	0.4167E-15
450.0	0.4005E-15
474.7	0.3853E-15
500.0	0.3706E-15
 
 
C8    N2    Excitation    2.00 eV                               
E/N (Td)	Rate coefficient (m3/s)
0.1000	0.000
0.4287	0.7892E-24
1.415	0.1137E-20
3.058	0.1901E-19
5.359	0.1168E-18
8.317	0.4469E-18
11.93	0.1287E-17
16.20	0.3077E-17
21.13	0.6434E-17
26.72	0.1217E-16
32.97	0.2145E-16
39.87	0.3548E-16
47.43	0.5560E-16
55.64	0.8248E-16
64.52	0.1164E-15
74.05	0.1554E-15
84.24	0.1964E-15
95.08	0.2350E-15
106.6	0.2686E-15
118.7	0.2955E-15
131.6	0.3143E-15
145.0	0.3257E-15
159.2	0.3321E-15
174.0	0.3339E-15
189.4	0.3324E-15
205.5	0.3280E-15
222.3	0.3222E-15
239.7	0.3151E-15
257.8	0.3071E-15
276.5	0.2984E-15
295.9	0.2896E-15
315.9	0.2805E-15
336.7	0.2710E-15
358.0	0.2619E-15
380.0	0.2528E-15
402.7	0.2439E-15
426.1	0.2352E-15
450.0	0.2266E-15
474.7	0.2184E-15
500.0	0.2104E-15
 
 
C9    N2    Excitation    2.20 eV                               
E/N (Td)	Rate coefficient (m3/s)
0.1000	0.000
0.4287	0.8957E-27
1.415	0.5030E-22
3.058	0.1396E-20
5.359	0.1180E-19
8.317	0.5730E-19
11.93	0.1993E-18
16.20	0.5549E-18
21.13	0.1320E-17
26.72	0.2797E-17
32.97	0.5444E-17
39.87	0.9821E-17
47.43	0.1662E-16
55.64	0.2638E-16
64.52	0.3943E-16
74.05	0.5536E-16
84.24	0.7292E-16
95.08	0.9034E-16
106.6	0.1062E-15
118.7	0.1196E-15
131.6	0.1296E-15
145.0	0.1364E-15
159.2	0.1409E-15
174.0	0.1431E-15
189.4	0.1438E-15
205.5	0.1429E-15
222.3	0.1413E-15
239.7	0.1390E-15
257.8	0.1361E-15
276.5	0.1329E-15
295.9	0.1295E-15
315.9	0.1258E-15
336.7	0.1220E-15
358.0	0.1182E-15
380.0	0.1143E-15
402.7	0.1105E-15
426.1	0.1068E-15
450.0	0.1031E-15
474.7	0.9949E-16
500.0	0.9600E-16
 
 
C10   N2    Excitation    2.50 eV                               
E/N (Td)	Rate coefficient (m3/s)
0.1000	0.000
0.4287	0.000
1.415	0.3361E-23
3.058	0.1092E-21
5.359	0.1037E-20
8.317	0.5570E-20
11.93	0.2126E-19
16.20	0.6477E-19
21.13	0.1681E-18
26.72	0.3881E-18
32.97	0.8192E-18
39.87	0.1593E-17
47.43	0.2881E-17
55.64	0.4857E-17
64.52	0.7651E-17
74.05	0.1125E-16
84.24	0.1539E-16
95.08	0.1969E-16
106.6	0.2375E-16
118.7	0.2735E-16
131.6	0.3016E-16
145.0	0.3222E-16
159.2	0.3368E-16
174.0	0.3458E-16
189.4	0.3504E-16
205.5	0.3511E-16
222.3	0.3494E-16
239.7	0.3454E-16
257.8	0.3400E-16
276.5	0.3333E-16
295.9	0.3259E-16
315.9	0.3178E-16
336.7	0.3092E-16
358.0	0.3004E-16
380.0	0.2915E-16
402.7	0.2826E-16
426.1	0.2737E-16
450.0	0.2648E-16
474.7	0.2561E-16
500.0	0.2476E-16
 
 
C11   N2    Excitation    2.70 eV                               
E/N (Td)	Rate coefficient (m3/s)
0.1000	0.000
0.4287	0.000
1.415	0.9423E-25
3.058	0.5103E-23
5.359	0.6849E-22
8.317	0.4821E-21
11.93	0.2300E-20
16.20	0.8410E-20
21.13	0.2542E-19
26.72	0.6667E-19
32.97	0.1562E-18
39.87	0.3291E-18
47.43	0.6342E-18
55.64	0.1124E-17
64.52	0.1843E-17
74.05	0.2797E-17
84.24	0.3922E-17
95.08	0.5119E-17
106.6	0.6271E-17
118.7	0.7308E-17
131.6	0.8135E-17
145.0	0.8757E-17
159.2	0.9208E-17
174.0	0.9504E-17
189.4	0.9668E-17
205.5	0.9726E-17
222.3	0.9705E-17
239.7	0.9618E-17
257.8	0.9485E-17
276.5	0.9316E-17
295.9	0.9124E-17
315.9	0.8909E-17
336.7	0.8676E-17
358.0	0.8439E-17
380.0	0.8198E-17
402.7	0.7950E-17
426.1	0.7707E-17
450.0	0.7465E-17
474.7	0.7226E-17
500.0	0.6991E-17
 
 
C12   N2    Excitation    6.20 eV                               
E/N (Td)	Rate coefficient (m3/s)
0.1000	0.000
0.4287	0.000
1.415	0.000
3.058	0.000
5.359	0.000
8.317	0.4098E-25
11.93	0.1692E-23
16.20	0.3264E-22
21.13	0.3619E-21
26.72	0.2588E-20
32.97	0.1318E-19
39.87	0.5114E-19
47.43	0.1618E-18
55.64	0.4325E-18
64.52	0.1008E-17
74.05	0.2082E-17
84.24	0.3831E-17
95.08	0.6385E-17
106.6	0.9750E-17
118.7	0.1390E-16
131.6	0.1859E-16
145.0	0.2372E-16
159.2	0.2920E-16
174.0	0.3491E-16
189.4	0.4079E-16
205.5	0.4678E-16
222.3	0.5283E-16
239.7	0.5889E-16
257.8	0.6495E-16
276.5	0.7099E-16
295.9	0.7699E-16
315.9	0.8288E-16
336.7	0.8866E-16
358.0	0.9433E-16
380.0	0.9986E-16
402.7	0.1052E-15
426.1	0.1105E-15
450.0	0.1155E-15
474.7	0.1204E-15
500.0	0.1251E-15
 
 
C13   N2    Excitation    7.00 eV                               
E/N (Td)	Rate coefficient (m3/s)
0.1000	0.000
0.4287	0.000
1.415	0.000
3.058	0.000
5.359	0.000
8.317	0.3856E-25
11.93	0.2809E-23
16.20	0.6667E-22
21.13	0.8622E-21
26.72	0.6914E-20
32.97	0.3836E-19
39.87	0.1590E-18
47.43	0.5289E-18
55.64	0.1471E-17
64.52	0.3537E-17
74.05	0.7492E-17
84.24	0.1408E-16
95.08	0.2387E-16
106.6	0.3698E-16
118.7	0.5338E-16
131.6	0.7216E-16
145.0	0.9293E-16
159.2	0.1153E-15
174.0	0.1389E-15
189.4	0.1633E-15
205.5	0.1884E-15
222.3	0.2139E-15
239.7	0.2396E-15
257.8	0.2654E-15
276.5	0.2912E-15
295.9	0.3170E-15
315.9	0.3423E-15
336.7	0.3673E-15
358.0	0.3918E-15
380.0	0.4159E-15
402.7	0.4393E-15
426.1	0.4621E-15
450.0	0.4842E-15
474.7	0.5055E-15
500.0	0.5260E-15
 
 
C14   N2    Excitation    7.40 eV                               
E/N (Td)	Rate coefficient (m3/s)
0.1000	0.000
0.4287	0.000
1.415	0.000
3.058	0.000
5.359	0.000
8.317	0.1051E-24
11.93	0.9510E-23
16.20	0.2385E-21
21.13	0.3197E-20
26.72	0.2626E-19
32.97	0.1481E-18
39.87	0.6206E-18
47.43	0.2078E-17
55.64	0.5794E-17
64.52	0.1392E-16
74.05	0.2937E-16
84.24	0.5485E-16
95.08	0.9220E-16
106.6	0.1414E-15
118.7	0.2016E-15
131.6	0.2689E-15
145.0	0.3415E-15
159.2	0.4175E-15
174.0	0.4952E-15
189.4	0.5734E-15
205.5	0.6513E-15
222.3	0.7281E-15
239.7	0.8034E-15
257.8	0.8770E-15
276.5	0.9486E-15
295.9	0.1019E-14
315.9	0.1086E-14
336.7	0.1151E-14
358.0	0.1213E-14
380.0	0.1273E-14
402.7	0.1331E-14
426.1	0.1386E-14
450.0	0.1438E-14
474.7	0.1488E-14
500.0	0.1536E-14
 
 
C15   N2    Excitation    7.40 eV                               
E/N (Td)	Rate coefficient (m3/s)
0.1000	0.000
0.4287	0.000
1.415	0.000
3.058	0.000
5.359	0.000
8.317	0.5200E-25
11.93	0.5161E-23
16.20	0.1309E-21
21.13	0.1767E-20
26.72	0.1460E-19
32.97	0.8299E-19
39.87	0.3512E-18
47.43	0.1192E-17
55.64	0.3380E-17
64.52	0.8286E-17
74.05	0.1790E-16
84.24	0.3431E-16
95.08	0.5933E-16
106.6	0.9373E-16
118.7	0.1379E-15
131.6	0.1898E-15
145.0	0.2486E-15
159.2	0.3136E-15
174.0	0.3834E-15
189.4	0.4571E-15
205.5	0.5339E-15
222.3	0.6130E-15
239.7	0.6937E-15
257.8	0.7755E-15
276.5	0.8577E-15
295.9	0.9402E-15
315.9	0.1022E-14
336.7	0.1102E-14
358.0	0.1181E-14
380.0	0.1258E-14
402.7	0.1333E-14
426.1	0.1406E-14
450.0	0.1476E-14
474.7	0.1543E-14
500.0	0.1607E-14
 
 
C16   N2    Excitation    7.80 eV                               
E/N (Td)	Rate coefficient (m3/s)
0.1000	0.000
0.4287	0.000
1.415	0.000
3.058	0.000
5.359	0.000
8.317	0.1314E-26
11.93	0.6215E-24
16.20	0.1962E-22
21.13	0.3169E-21
26.72	0.3024E-20
32.97	0.1924E-19
39.87	0.8892E-19
47.43	0.3226E-18
55.64	0.9623E-18
64.52	0.2449E-17
74.05	0.5436E-17
84.24	0.1062E-16
95.08	0.1861E-16
106.6	0.2964E-16
118.7	0.4382E-16
131.6	0.6047E-16
145.0	0.7927E-16
159.2	0.9993E-16
174.0	0.1220E-15
189.4	0.1452E-15
205.5	0.1694E-15
222.3	0.1941E-15
239.7	0.2193E-15
257.8	0.2448E-15
276.5	0.2704E-15
295.9	0.2962E-15
315.9	0.3217E-15
336.7	0.3469E-15
358.0	0.3718E-15
380.0	0.3962E-15
402.7	0.4201E-15
426.1	0.4434E-15
450.0	0.4661E-15
474.7	0.4881E-15
500.0	0.5093E-15
 
 
C17   N2    Excitation    8.20 eV                               
E/N (Td)	Rate coefficient (m3/s)
0.1000	0.000
0.4287	0.000
1.415	0.000
3.058	0.000
5.359	0.000
8.317	0.000
11.93	0.4576E-24
16.20	0.1518E-22
21.13	0.2515E-21
26.72	0.2434E-20
32.97	0.1565E-19
39.87	0.7307E-19
47.43	0.2682E-18
55.64	0.8108E-18
64.52	0.2094E-17
74.05	0.4719E-17
84.24	0.9363E-17
95.08	0.1665E-16
106.6	0.2689E-16
118.7	0.4023E-16
131.6	0.5610E-16
145.0	0.7420E-16
159.2	0.9419E-16
174.0	0.1156E-15
189.4	0.1382E-15
205.5	0.1616E-15
222.3	0.1854E-15
239.7	0.2096E-15
257.8	0.2339E-15
276.5	0.2581E-15
295.9	0.2821E-15
315.9	0.3057E-15
336.7	0.3288E-15
358.0	0.3514E-15
380.0	0.3733E-15
402.7	0.3945E-15
426.1	0.4149E-15
450.0	0.4347E-15
474.7	0.4536E-15
500.0	0.4716E-15
 
 
C18   N2    Excitation    8.40 eV                               
E/N (Td)	Rate coefficient (m3/s)
0.1000	0.000
0.4287	0.000
1.415	0.000
3.058	0.000
5.359	0.000
8.317	0.000
11.93	0.2534E-24
16.20	0.9208E-23
21.13	0.1634E-21
26.72	0.1665E-20
32.97	0.1114E-19
39.87	0.5360E-19
47.43	0.2014E-18
55.64	0.6200E-18
64.52	0.1624E-17
74.05	0.3701E-17
84.24	0.7407E-17
95.08	0.1325E-16
106.6	0.2150E-16
118.7	0.3228E-16
131.6	0.4511E-16
145.0	0.5973E-16
159.2	0.7586E-16
174.0	0.9312E-16
189.4	0.1112E-15
205.5	0.1299E-15
222.3	0.1489E-15
239.7	0.1681E-15
257.8	0.1872E-15
276.5	0.2063E-15
295.9	0.2251E-15
315.9	0.2434E-15
336.7	0.2613E-15
358.0	0.2786E-15
380.0	0.2953E-15
402.7	0.3114E-15
426.1	0.3268E-15
450.0	0.3416E-15
474.7	0.3556E-15
500.0	0.3688E-15
 
 
C19   N2    Excitation    8.60 eV                               
E/N (Td)	Rate coefficient (m3/s)
0.1000	0.000
0.4287	0.000
1.415	0.000
3.058	0.000
5.359	0.000
8.317	0.000
11.93	0.3883E-24
16.20	0.1534E-22
21.13	0.2896E-21
26.72	0.3091E-20
32.97	0.2141E-19
39.87	0.1058E-18
47.43	0.4059E-18
55.64	0.1271E-17
64.52	0.3382E-17
74.05	0.7824E-17
84.24	0.1589E-16
95.08	0.2890E-16
106.6	0.4770E-16
118.7	0.7296E-16
131.6	0.1040E-15
145.0	0.1407E-15
159.2	0.1827E-15
174.0	0.2295E-15
189.4	0.2807E-15
205.5	0.3359E-15
222.3	0.3947E-15
239.7	0.4566E-15
257.8	0.5214E-15
276.5	0.5887E-15
295.9	0.6584E-15
315.9	0.7296E-15
336.7	0.8020E-15
358.0	0.8757E-15
380.0	0.9501E-15
402.7	0.1025E-14
426.1	0.1100E-14
450.0	0.1176E-14
474.7	0.1250E-14
500.0	0.1325E-14
 
 
C20   N2    Excitation    8.90 eV                               
E/N (Td)	Rate coefficient (m3/s)
0.1000	0.000
0.4287	0.000
1.415	0.000
3.058	0.000
5.359	0.000
8.317	0.000
11.93	0.1318E-24
16.20	0.6158E-23
21.13	0.1321E-21
26.72	0.1551E-20
32.97	0.1151E-19
39.87	0.5983E-19
47.43	0.2377E-18
55.64	0.7617E-18
64.52	0.2051E-17
74.05	0.4763E-17
84.24	0.9643E-17
95.08	0.1737E-16
106.6	0.2826E-16
118.7	0.4243E-16
131.6	0.5921E-16
145.0	0.7821E-16
159.2	0.9904E-16
174.0	0.1212E-15
189.4	0.1443E-15
205.5	0.1680E-15
222.3	0.1921E-15
239.7	0.2162E-15
257.8	0.2404E-15
276.5	0.2644E-15
295.9	0.2881E-15
315.9	0.3114E-15
336.7	0.3340E-15
358.0	0.3562E-15
380.0	0.3777E-15
402.7	0.3985E-15
426.1	0.4186E-15
450.0	0.4381E-15
474.7	0.4567E-15
500.0	0.4746E-15
 
 
C21   N2    Excitation    11.00 eV                              
E/N (Td)	Rate coefficient (m3/s)
0.1000	0.000
0.4287	0.000
1.415	0.000
3.058	0.000
5.359	0.000
8.317	0.000
11.93	0.1621E-27
16.20	0.1001E-24
21.13	0.5802E-23
26.72	0.1554E-21
32.97	0.2204E-20
39.87	0.1932E-19
47.43	0.1176E-18
55.64	0.5347E-18
64.52	0.1922E-17
74.05	0.5675E-17
84.24	0.1404E-16
95.08	0.2994E-16
106.6	0.5619E-16
118.7	0.9525E-16
131.6	0.1475E-15
145.0	0.2131E-15
159.2	0.2916E-15
174.0	0.3818E-15
189.4	0.4824E-15
205.5	0.5919E-15
222.3	0.7088E-15
239.7	0.8313E-15
257.8	0.9585E-15
276.5	0.1089E-14
295.9	0.1222E-14
315.9	0.1355E-14
336.7	0.1487E-14
358.0	0.1619E-14
380.0	0.1749E-14
402.7	0.1876E-14
426.1	0.2000E-14
450.0	0.2121E-14
474.7	0.2237E-14
500.0	0.2349E-14
 
 
C22   N2    Excitation    11.80 eV                              
E/N (Td)	Rate coefficient (m3/s)
0.1000	0.000
0.4287	0.000
1.415	0.000
3.058	0.000
5.359	0.000
8.317	0.000
11.93	0.000
16.20	0.1781E-25
21.13	0.1185E-23
26.72	0.3070E-22
32.97	0.3997E-21
39.87	0.3081E-20
47.43	0.1616E-19
55.64	0.6293E-19
64.52	0.1945E-18
74.05	0.4975E-18
84.24	0.1078E-17
95.08	0.2034E-17
106.6	0.3417E-17
118.7	0.5245E-17
131.6	0.7428E-17
145.0	0.9907E-17
159.2	0.1263E-16
174.0	0.1553E-16
189.4	0.1856E-16
205.5	0.2168E-16
222.3	0.2486E-16
239.7	0.2808E-16
257.8	0.3133E-16
276.5	0.3460E-16
295.9	0.3789E-16
315.9	0.4116E-16
336.7	0.4440E-16
358.0	0.4764E-16
380.0	0.5084E-16
402.7	0.5401E-16
426.1	0.5713E-16
450.0	0.6018E-16
474.7	0.6318E-16
500.0	0.6611E-16
 
 
C23   N2    Excitation    12.20 eV                              
E/N (Td)	Rate coefficient (m3/s)
0.1000	0.000
0.4287	0.000
1.415	0.000
3.058	0.000
5.359	0.000
8.317	0.000
11.93	0.000
16.20	0.3046E-27
21.13	0.2976E-25
26.72	0.1224E-23
32.97	0.2256E-22
39.87	0.2390E-21
47.43	0.1684E-20
55.64	0.8642E-20
64.52	0.3457E-19
74.05	0.1126E-18
84.24	0.3057E-18
95.08	0.7118E-18
106.6	0.1453E-17
118.7	0.2669E-17
131.6	0.4459E-17
145.0	0.6923E-17
159.2	0.1014E-16
174.0	0.1417E-16
189.4	0.1902E-16
205.5	0.2471E-16
222.3	0.3122E-16
239.7	0.3852E-16
257.8	0.4658E-16
276.5	0.5533E-16
295.9	0.6473E-16
315.9	0.7466E-16
336.7	0.8506E-16
358.0	0.9587E-16
380.0	0.1070E-15
402.7	0.1184E-15
426.1	0.1299E-15
450.0	0.1416E-15
474.7	0.1533E-15
500.0	0.1650E-15
 
 
C24   N2    Excitation    13.00 eV                              
E/N (Td)	Rate coefficient (m3/s)
0.1000	0.000
0.4287	0.000
1.415	0.000
3.058	0.000
5.359	0.000
8.317	0.000
11.93	0.000
16.20	0.1027E-27
21.13	0.1350E-25
26.72	0.2399E-23
32.97	0.6012E-22
39.87	0.8130E-21
47.43	0.6994E-20
55.64	0.4235E-19
64.52	0.1947E-18
74.05	0.7150E-18
84.24	0.2154E-17
95.08	0.5502E-17
106.6	0.1220E-16
118.7	0.2417E-16
131.6	0.4329E-16
145.0	0.7172E-16
159.2	0.1117E-15
174.0	0.1654E-15
189.4	0.2349E-15
205.5	0.3221E-15
222.3	0.4289E-15
239.7	0.5569E-15
257.8	0.7080E-15
276.5	0.8832E-15
295.9	0.1084E-14
315.9	0.1311E-14
336.7	0.1565E-14
358.0	0.1847E-14
380.0	0.2156E-14
402.7	0.2494E-14
426.1	0.2860E-14
450.0	0.3254E-14
474.7	0.3675E-14
500.0	0.4123E-14
 
 
C25   N2    Ionization    15.60 eV                              
E/N (Td)	Rate coefficient (m3/s)
0.1000	0.000
0.4287	0.000
1.415	0.000
3.058	0.000
5.359	0.000
8.317	0.000
11.93	0.000
16.20	0.000
21.13	0.000
26.72	0.3524E-28
32.97	0.1478E-24
39.87	0.4859E-23
47.43	0.8553E-22
55.64	0.9057E-21
64.52	0.6508E-20
74.05	0.3438E-19
84.24	0.1393E-18
95.08	0.4548E-18
106.6	0.1237E-17
118.7	0.2913E-17
131.6	0.6042E-17
145.0	0.1136E-16
159.2	0.1977E-16
174.0	0.3226E-16
189.4	0.4994E-16
205.5	0.7402E-16
222.3	0.1057E-15
239.7	0.1464E-15
257.8	0.1974E-15
276.5	0.2600E-15
295.9	0.3357E-15
315.9	0.4254E-15
336.7	0.5306E-15
358.0	0.6525E-15
380.0	0.7922E-15
402.7	0.9508E-15
426.1	0.1129E-14
450.0	0.1328E-14
474.7	0.1549E-14
500.0	0.1791E-14
 
 
C26   N2    Ionization    18.80 eV                              
E/N (Td)	Rate coefficient (m3/s)
0.1000	0.000
0.4287	0.000
1.415	0.000
3.058	0.000
5.359	0.000
8.317	0.000
11.93	0.000
16.20	0.000
21.13	0.000
26.72	0.000
32.97	0.000
39.87	0.000
47.43	0.7752E-25
55.64	0.1750E-23
64.52	0.2264E-22
74.05	0.1932E-21
84.24	0.1156E-20
95.08	0.5218E-20
106.6	0.1857E-19
118.7	0.5485E-19
131.6	0.1378E-18
145.0	0.3056E-18
159.2	0.6126E-18
174.0	0.1131E-17
189.4	0.1951E-17
205.5	0.3181E-17
222.3	0.4945E-17
239.7	0.7382E-17
257.8	0.1064E-16
276.5	0.1490E-16
295.9	0.2032E-16
315.9	0.2706E-16
336.7	0.3530E-16
358.0	0.4523E-16
380.0	0.5701E-16
402.7	0.7081E-16
426.1	0.8678E-16
450.0	0.1051E-15
474.7	0.1258E-15
500.0	0.1492E-15
 
 
N2                                                              
E/N (Td)	Inelastic energy loss coefficient (eV m3/s)
0.1000	0.6992E-19
0.4287	0.9906E-18
1.415	0.9057E-17
3.058	0.3699E-16
5.359	0.1001E-15
8.317	0.2132E-15
11.93	0.3890E-15
16.20	0.6408E-15
21.13	0.9782E-15
26.72	0.1409E-14
32.97	0.1952E-14
39.87	0.2617E-14
47.43	0.3420E-14
55.64	0.4371E-14
64.52	0.5500E-14
74.05	0.6828E-14
84.24	0.8383E-14
95.08	0.1019E-13
106.6	0.1232E-13
118.7	0.1483E-13
131.6	0.1770E-13
145.0	0.2095E-13
159.2	0.2467E-13
174.0	0.2885E-13
189.4	0.3352E-13
205.5	0.3869E-13
222.3	0.4438E-13
239.7	0.5061E-13
257.8	0.5740E-13
276.5	0.6476E-13
295.9	0.7273E-13
315.9	0.8126E-13
336.7	0.9038E-13
358.0	0.1001E-12
380.0	0.1105E-12
402.7	0.1215E-12
426.1	0.1331E-12
450.0	0.1454E-12
474.7	0.1582E-12
500.0	0.1718E-12
 
 
